MONTH,REGION,COUNTRYOFRESIDENCE,OVERNIGHTSTAYS
01/01/2022,Vaud,South Korea,94
01/01/2022,Vaud,Malaysia,64
01/01/2022,Vaud,Philippines,31
01/01/2022,Vaud,"New Zealand, Oceania",10
01/01/2022,Vaud,Singapore,366
01/01/2022,Vaud,Oman,10
01/01/2022,Vaud,Taiwan (Chinese Taipei),6
01/01/2022,Vaud,Thailand,223
01/01/2022,Vaud,Other West Asian countries,312
01/01/2022,Vaud,Estonia,35
01/01/2022,Vaud,Latvia,61
01/01/2022,Vaud,Lithuania,28
01/01/2022,Vaud,Saudi Arabia,665
01/01/2022,Vaud,United Arab Emirates,509
01/01/2022,Vaud,Serbia and Montenegro,0
01/01/2022,Vaud,Croatia,69
01/01/2022,Vaud,Romania,323
01/01/2022,Vaud,Russia,913
01/01/2022,Vaud,Slovakia,90
01/01/2022,Vaud,Slovenia,60
01/01/2022,Vaud,Czechia,136
01/01/2022,Vaud,Ukraine,342
01/01/2022,Vaud,Serbia,99
01/01/2022,Geneva,Switzerland,38432
01/01/2022,Geneva,Baltic States,0
01/01/2022,Geneva,Germany,3062
01/01/2022,Geneva,France,15052
01/01/2022,Geneva,Italy,3323
01/01/2022,Geneva,Austria,363
01/01/2022,Geneva,United Kingdom,7232
01/01/2022,Geneva,Irland,1010
01/01/2022,Geneva,Netherlands,1454
01/01/2022,Geneva,Belgium,1937
01/01/2022,Geneva,Luxembourg,192
01/01/2022,Geneva,Denmark,454
01/01/2022,Geneva,Sweden,434
01/01/2022,Geneva,Norway,227
01/01/2022,Geneva,Finland,158
01/01/2022,Geneva,Spain,3175
01/01/2022,Geneva,Portugal,1688
01/01/2022,Geneva,Greece,765
01/01/2022,Geneva,Turkey,759
01/01/2022,Geneva,Other European countries,774
01/01/2022,Geneva,Liechtenstein,93
01/01/2022,Geneva,Iceland,22
01/01/2022,Geneva,Poland,575
01/01/2022,Geneva,Hungary,152
01/01/2022,Geneva,Belarus,20
01/01/2022,Geneva,Bulgaria,155
01/01/2022,Geneva,Malta,232
01/01/2022,Geneva,Cyprus,175
01/01/2022,Geneva,Chile,61
01/01/2022,Geneva,United States,8508
01/01/2022,Geneva,Canada,956
01/01/2022,Geneva,Mexico,565
01/01/2022,Geneva,Brazil,6562
01/01/2022,Geneva,Argentina,384
01/01/2022,Geneva,"Central America, Caribbean",0
01/01/2022,Geneva,Other South American countries,963
01/01/2022,Geneva,Other Central American countries,408
01/01/2022,Geneva,Egypt,465
01/01/2022,Geneva,Other North African countries,1200
01/01/2022,Geneva,South Africa,139
01/01/2022,Geneva,Other African countries,1838
01/01/2022,Geneva,Bahrain,103
01/01/2022,Geneva,Israel,523
01/01/2022,Geneva,India,703
01/01/2022,Geneva,Japan,360
01/01/2022,Geneva,Other South-East Asian countries,707
01/01/2022,Geneva,Qatar,964
01/01/2022,Geneva,Kuwait,685
01/01/2022,Geneva,Australia,563
01/01/2022,Geneva,"Australia, New Zealand, Oceania",0
01/01/2022,Geneva,China,576
01/01/2022,Geneva,Gulf States,0
01/01/2022,Geneva,Hong Kong,169
01/01/2022,Geneva,Indonesia,537
01/01/2022,Geneva,South Korea,125
01/01/2022,Geneva,Malaysia,253
01/01/2022,Geneva,Philippines,221
01/01/2022,Geneva,"New Zealand, Oceania",96
01/01/2022,Geneva,Singapore,559
01/01/2022,Geneva,Oman,92
01/01/2022,Geneva,Taiwan (Chinese Taipei),36
01/01/2022,Geneva,Thailand,413
01/01/2022,Geneva,Other West Asian countries,950
01/01/2022,Geneva,Estonia,110
01/01/2022,Geneva,Latvia,51
01/01/2022,Geneva,Lithuania,132
01/01/2022,Geneva,Saudi Arabia,3684
01/01/2022,Geneva,United Arab Emirates,2553
01/01/2022,Geneva,Serbia and Montenegro,0
01/01/2022,Geneva,Croatia,62
01/01/2022,Geneva,Romania,525
01/01/2022,Geneva,Russia,1744
01/01/2022,Geneva,Slovakia,83
01/01/2022,Geneva,Slovenia,42
01/01/2022,Geneva,Czechia,209
01/01/2022,Geneva,Ukraine,1224
01/01/2022,Geneva,Serbia,118
01/01/2022,Valais,Switzerland,264163
01/01/2022,Valais,Baltic States,0
01/01/2022,Valais,Germany,22843
01/01/2022,Valais,France,11608
01/01/2022,Valais,Italy,4215
01/01/2022,Valais,Austria,1071
01/01/2022,Valais,United Kingdom,29610
01/01/2022,Valais,Irland,893
01/01/2022,Valais,Netherlands,12012
01/01/2022,Valais,Belgium,6033
01/01/2022,Valais,Luxembourg,2130
01/01/2022,Valais,Denmark,2099
01/01/2022,Valais,Sweden,1635
01/01/2022,Valais,Norway,538
01/01/2022,Valais,Finland,713
01/01/2022,Valais,Spain,2842
01/01/2022,Valais,Portugal,656
01/01/2022,Valais,Greece,630
01/01/2022,Valais,Turkey,338
01/01/2022,Valais,Other European countries,738
01/01/2022,Valais,Liechtenstein,123
01/01/2022,Valais,Iceland,159
01/01/2022,Valais,Poland,1212
01/01/2022,Valais,Hungary,323
01/01/2022,Valais,Belarus,60
01/01/2022,Valais,Bulgaria,122
01/01/2022,Valais,Malta,59
01/01/2022,Valais,Cyprus,424
01/01/2022,Valais,Chile,533
01/01/2022,Valais,United States,12888
01/01/2022,Valais,Canada,773
01/01/2022,Valais,Mexico,469
01/01/2022,Valais,Brazil,5545
01/01/2022,Valais,Argentina,265
01/01/2022,Valais,"Central America, Caribbean",0
01/01/2022,Valais,Other South American countries,1603
01/01/2022,Valais,Other Central American countries,325
01/01/2022,Valais,Egypt,204
01/01/2022,Valais,Other North African countries,20
01/01/2022,Valais,South Africa,88
01/01/2022,Valais,Other African countries,156
01/01/2022,Valais,Bahrain,26
01/01/2022,Valais,Israel,235
01/01/2022,Valais,India,261
01/01/2022,Valais,Japan,75
01/01/2022,Valais,Other South-East Asian countries,436
01/01/2022,Valais,Qatar,28
01/01/2022,Valais,Kuwait,114
01/01/2022,Valais,Australia,1072
01/01/2022,Valais,"Australia, New Zealand, Oceania",0
01/01/2022,Valais,China,331
01/01/2022,Valais,Gulf States,0
01/01/2022,Valais,Hong Kong,105
01/01/2022,Valais,Indonesia,274
01/01/2022,Valais,South Korea,139
01/01/2022,Valais,Malaysia,298
01/01/2022,Valais,Philippines,60
01/01/2022,Valais,"New Zealand, Oceania",112
01/01/2022,Valais,Singapore,1169
01/01/2022,Valais,Oman,21
01/01/2022,Valais,Taiwan (Chinese Taipei),42
01/01/2022,Valais,Thailand,579
01/01/2022,Valais,Other West Asian countries,320
01/01/2022,Valais,Estonia,195
01/01/2022,Valais,Latvia,159
01/01/2022,Valais,Lithuania,522
01/01/2022,Valais,Saudi Arabia,593
01/01/2022,Valais,United Arab Emirates,633
01/01/2022,Valais,Serbia and Montenegro,0
01/01/2022,Valais,Croatia,222
01/01/2022,Valais,Romania,688
01/01/2022,Valais,Russia,4214
01/01/2022,Valais,Slovakia,159
01/01/2022,Valais,Slovenia,140
01/01/2022,Valais,Czechia,420
01/01/2022,Valais,Ukraine,1448
01/01/2022,Valais,Serbia,283
01/01/2022,Ticino,Switzerland,41278
01/01/2022,Ticino,Baltic States,0
01/01/2022,Ticino,Germany,2727
01/01/2022,Ticino,France,957
01/01/2022,Ticino,Italy,6972
01/01/2022,Ticino,Austria,171
01/01/2022,Ticino,United Kingdom,314
01/01/2022,Ticino,Irland,93
01/01/2022,Ticino,Netherlands,460
01/01/2022,Ticino,Belgium,149
01/01/2022,Ticino,Luxembourg,68
01/01/2022,Ticino,Denmark,47
01/01/2022,Ticino,Sweden,23
01/01/2022,Ticino,Norway,24
01/01/2022,Ticino,Finland,45
01/01/2022,Ticino,Spain,566
01/01/2022,Ticino,Portugal,198
01/01/2022,Ticino,Greece,55
01/01/2022,Ticino,Turkey,124
01/01/2022,Ticino,Other European countries,143
01/01/2022,Ticino,Liechtenstein,120
01/01/2022,Ticino,Iceland,1
01/01/2022,Ticino,Poland,170
01/01/2022,Ticino,Hungary,46
01/01/2022,Ticino,Belarus,7
01/01/2022,Ticino,Bulgaria,21
01/01/2022,Ticino,Malta,51
01/01/2022,Ticino,Cyprus,26
01/01/2022,Ticino,Chile,23
01/01/2022,Ticino,United States,829
01/01/2022,Ticino,Canada,67
01/01/2022,Ticino,Mexico,64
01/01/2022,Ticino,Brazil,241
01/01/2022,Ticino,Argentina,22
01/01/2022,Ticino,"Central America, Caribbean",0
01/01/2022,Ticino,Other South American countries,100
01/01/2022,Ticino,Other Central American countries,72
01/01/2022,Ticino,Egypt,16
01/01/2022,Ticino,Other North African countries,88
01/01/2022,Ticino,South Africa,22
01/01/2022,Ticino,Other African countries,111
01/01/2022,Ticino,Bahrain,0
01/01/2022,Ticino,Israel,35
01/01/2022,Ticino,India,139
01/01/2022,Ticino,Japan,7
01/01/2022,Ticino,Other South-East Asian countries,161
01/01/2022,Ticino,Qatar,13
01/01/2022,Ticino,Kuwait,12
01/01/2022,Ticino,Australia,42
01/01/2022,Ticino,"Australia, New Zealand, Oceania",0
01/01/2022,Ticino,China,73
01/01/2022,Ticino,Gulf States,0
01/01/2022,Ticino,Hong Kong,3
01/01/2022,Ticino,Indonesia,15
01/01/2022,Ticino,South Korea,13
01/01/2022,Ticino,Malaysia,0
01/01/2022,Ticino,Philippines,12
01/01/2022,Ticino,"New Zealand, Oceania",1
01/01/2022,Ticino,Singapore,98
01/01/2022,Ticino,Oman,0
01/01/2022,Ticino,Taiwan (Chinese Taipei),13
01/01/2022,Ticino,Thailand,87
01/01/2022,Ticino,Other West Asian countries,127
01/01/2022,Ticino,Estonia,22
01/01/2022,Ticino,Latvia,20
01/01/2022,Ticino,Lithuania,21
01/01/2022,Ticino,Saudi Arabia,94
01/01/2022,Ticino,United Arab Emirates,103
01/01/2022,Ticino,Serbia and Montenegro,0
01/01/2022,Ticino,Croatia,48
01/01/2022,Ticino,Romania,169
01/01/2022,Ticino,Russia,165
01/01/2022,Ticino,Slovakia,27
01/01/2022,Ticino,Slovenia,45
01/01/2022,Ticino,Czechia,52
01/01/2022,Ticino,Ukraine,172
01/01/2022,Ticino,Serbia,47
01/01/2022,Fribourg Region,Switzerland,16356
01/01/2022,Fribourg Region,Baltic States,0
01/01/2022,Fribourg Region,Germany,1106
01/01/2022,Fribourg Region,France,1446
01/01/2022,Fribourg Region,Italy,378
01/01/2022,Fribourg Region,Austria,29
01/01/2022,Fribourg Region,United Kingdom,48
01/01/2022,Fribourg Region,Irland,13
01/01/2022,Fribourg Region,Netherlands,143
01/01/2022,Fribourg Region,Belgium,212
01/01/2022,Fribourg Region,Luxembourg,25
01/01/2022,Fribourg Region,Denmark,9
01/01/2022,Fribourg Region,Sweden,15
01/01/2022,Fribourg Region,Norway,15
01/01/2022,Fribourg Region,Finland,0
01/01/2022,Fribourg Region,Spain,49
01/01/2022,Fribourg Region,Portugal,163
01/01/2022,Fribourg Region,Greece,0
01/01/2022,Fribourg Region,Turkey,0
01/01/2022,Fribourg Region,Other European countries,34
01/01/2022,Fribourg Region,Liechtenstein,8
01/01/2022,Fribourg Region,Iceland,2
01/01/2022,Fribourg Region,Poland,13
01/01/2022,Fribourg Region,Hungary,2
01/01/2022,Fribourg Region,Belarus,0
01/01/2022,Fribourg Region,Bulgaria,341
01/01/2022,Fribourg Region,Malta,0
01/01/2022,Fribourg Region,Cyprus,0
01/01/2022,Fribourg Region,Chile,0
01/01/2022,Fribourg Region,United States,116
01/01/2022,Fribourg Region,Canada,2
01/01/2022,Fribourg Region,Mexico,3
01/01/2022,Fribourg Region,Brazil,43
01/01/2022,Fribourg Region,Argentina,2
01/01/2022,Fribourg Region,"Central America, Caribbean",0
01/01/2022,Fribourg Region,Other South American countries,4
01/01/2022,Fribourg Region,Other Central American countries,5
01/01/2022,Fribourg Region,Egypt,0
01/01/2022,Fribourg Region,Other North African countries,8
01/01/2022,Fribourg Region,South Africa,0
01/01/2022,Fribourg Region,Other African countries,14
01/01/2022,Fribourg Region,Bahrain,0
01/01/2022,Fribourg Region,Israel,0
01/01/2022,Fribourg Region,India,0
01/01/2022,Fribourg Region,Japan,0
01/01/2022,Fribourg Region,Other South-East Asian countries,7
01/01/2022,Fribourg Region,Qatar,2
01/01/2022,Fribourg Region,Kuwait,0
01/01/2022,Fribourg Region,Australia,2
01/01/2022,Fribourg Region,"Australia, New Zealand, Oceania",0
01/01/2022,Fribourg Region,China,36
01/01/2022,Fribourg Region,Gulf States,0
01/01/2022,Fribourg Region,Hong Kong,0
01/01/2022,Fribourg Region,Indonesia,0
01/01/2022,Fribourg Region,South Korea,0
01/01/2022,Fribourg Region,Malaysia,0
01/01/2022,Fribourg Region,Philippines,2
01/01/2022,Fribourg Region,"New Zealand, Oceania",0
01/01/2022,Fribourg Region,Singapore,8
01/01/2022,Fribourg Region,Oman,0
01/01/2022,Fribourg Region,Taiwan (Chinese Taipei),0
01/01/2022,Fribourg Region,Thailand,7
01/01/2022,Fribourg Region,Other West Asian countries,3
01/01/2022,Fribourg Region,Estonia,1
01/01/2022,Fribourg Region,Latvia,0
01/01/2022,Fribourg Region,Lithuania,0
01/01/2022,Fribourg Region,Saudi Arabia,0
01/01/2022,Fribourg Region,United Arab Emirates,7
01/01/2022,Fribourg Region,Serbia and Montenegro,0
01/01/2022,Fribourg Region,Croatia,4
01/01/2022,Fribourg Region,Romania,58
01/01/2022,Fribourg Region,Russia,6
01/01/2022,Fribourg Region,Slovakia,25
01/01/2022,Fribourg Region,Slovenia,0
01/01/2022,Fribourg Region,Czechia,0
01/01/2022,Fribourg Region,Ukraine,7
01/01/2022,Fribourg Region,Serbia,6
01/01/2022,Aargau and Solothurn Region,Switzerland,29243
01/01/2022,Aargau and Solothurn Region,Baltic States,0
01/01/2022,Aargau and Solothurn Region,Germany,7080
01/01/2022,Aargau and Solothurn Region,France,770
01/01/2022,Aargau and Solothurn Region,Italy,1006
01/01/2022,Aargau and Solothurn Region,Austria,877
01/01/2022,Aargau and Solothurn Region,United Kingdom,209
01/01/2022,Aargau and Solothurn Region,Irland,52
01/01/2022,Aargau and Solothurn Region,Netherlands,490
01/01/2022,Aargau and Solothurn Region,Belgium,156
01/01/2022,Aargau and Solothurn Region,Luxembourg,41
01/01/2022,Aargau and Solothurn Region,Denmark,72
01/01/2022,Aargau and Solothurn Region,Sweden,121
01/01/2022,Aargau and Solothurn Region,Norway,48
01/01/2022,Aargau and Solothurn Region,Finland,7
01/01/2022,Aargau and Solothurn Region,Spain,151
01/01/2022,Aargau and Solothurn Region,Portugal,212
01/01/2022,Aargau and Solothurn Region,Greece,99
01/01/2022,Aargau and Solothurn Region,Turkey,136
01/01/2022,Aargau and Solothurn Region,Other European countries,260
01/01/2022,Aargau and Solothurn Region,Liechtenstein,72
01/01/2022,Aargau and Solothurn Region,Iceland,2
01/01/2022,Aargau and Solothurn Region,Poland,1067
01/01/2022,Aargau and Solothurn Region,Hungary,297
01/01/2022,Aargau and Solothurn Region,Belarus,0
01/01/2022,Aargau and Solothurn Region,Bulgaria,89
01/01/2022,Aargau and Solothurn Region,Malta,0
01/01/2022,Aargau and Solothurn Region,Cyprus,0
01/01/2022,Aargau and Solothurn Region,Chile,3
01/01/2022,Aargau and Solothurn Region,United States,297
01/01/2022,Aargau and Solothurn Region,Canada,22
01/01/2022,Aargau and Solothurn Region,Mexico,0
01/01/2022,Aargau and Solothurn Region,Brazil,43
01/01/2022,Aargau and Solothurn Region,Argentina,1
01/01/2022,Aargau and Solothurn Region,"Central America, Caribbean",0
01/01/2022,Aargau and Solothurn Region,Other South American countries,12
01/01/2022,Aargau and Solothurn Region,Other Central American countries,28
01/01/2022,Aargau and Solothurn Region,Egypt,21
01/01/2022,Aargau and Solothurn Region,Other North African countries,8
01/01/2022,Aargau and Solothurn Region,South Africa,0
01/01/2022,Aargau and Solothurn Region,Other African countries,84
01/01/2022,Aargau and Solothurn Region,Bahrain,2
01/01/2022,Aargau and Solothurn Region,Israel,26
01/01/2022,Aargau and Solothurn Region,India,241
01/01/2022,Aargau and Solothurn Region,Japan,98
01/01/2022,Aargau and Solothurn Region,Other South-East Asian countries,47
01/01/2022,Aargau and Solothurn Region,Qatar,0
01/01/2022,Aargau and Solothurn Region,Kuwait,0
01/01/2022,Aargau and Solothurn Region,Australia,20
01/01/2022,Aargau and Solothurn Region,"Australia, New Zealand, Oceania",0
01/01/2022,Aargau and Solothurn Region,China,6
01/01/2022,Aargau and Solothurn Region,Gulf States,0
01/01/2022,Aargau and Solothurn Region,Hong Kong,1
01/01/2022,Aargau and Solothurn Region,Indonesia,0
01/01/2022,Aargau and Solothurn Region,South Korea,12
01/01/2022,Aargau and Solothurn Region,Malaysia,0
01/01/2022,Aargau and Solothurn Region,Philippines,0
01/01/2022,Aargau and Solothurn Region,"New Zealand, Oceania",4
01/01/2022,Aargau and Solothurn Region,Singapore,27
01/01/2022,Aargau and Solothurn Region,Oman,0
01/01/2022,Aargau and Solothurn Region,Taiwan (Chinese Taipei),2
01/01/2022,Aargau and Solothurn Region,Thailand,5
01/01/2022,Aargau and Solothurn Region,Other West Asian countries,106
01/01/2022,Aargau and Solothurn Region,Estonia,0
01/01/2022,Aargau and Solothurn Region,Latvia,19
01/01/2022,Aargau and Solothurn Region,Lithuania,36
01/01/2022,Aargau and Solothurn Region,Saudi Arabia,19
01/01/2022,Aargau and Solothurn Region,United Arab Emirates,10
01/01/2022,Aargau and Solothurn Region,Serbia and Montenegro,0
01/01/2022,Aargau and Solothurn Region,Croatia,29
01/01/2022,Aargau and Solothurn Region,Romania,240
01/01/2022,Aargau and Solothurn Region,Russia,51
01/01/2022,Aargau and Solothurn Region,Slovakia,87
01/01/2022,Aargau and Solothurn Region,Slovenia,82
01/01/2022,Aargau and Solothurn Region,Czechia,126
01/01/2022,Aargau and Solothurn Region,Ukraine,17
01/01/2022,Aargau and Solothurn Region,Serbia,147
01/02/2022,Graubünden,Switzerland,583762
01/02/2022,Graubünden,Baltic States,0
01/02/2022,Graubünden,Germany,86315
01/02/2022,Graubünden,France,12150
01/02/2022,Graubünden,Italy,10452
01/02/2022,Graubünden,Austria,3923
01/02/2022,Graubünden,United Kingdom,35075
01/02/2022,Graubünden,Irland,1162
01/02/2022,Graubünden,Netherlands,15604
01/02/2022,Graubünden,Belgium,11333
01/02/2022,Graubünden,Luxembourg,5163
01/02/2022,Graubünden,Denmark,4047
01/02/2022,Graubünden,Sweden,3071
01/02/2022,Graubünden,Norway,996
01/02/2022,Graubünden,Finland,1282
01/02/2022,Graubünden,Spain,1649
01/02/2022,Graubünden,Portugal,847
01/02/2022,Graubünden,Greece,1063
01/02/2022,Graubünden,Turkey,1390
01/02/2022,Graubünden,Other European countries,1436
01/02/2022,Graubünden,Liechtenstein,1007
01/02/2022,Graubünden,Iceland,24
01/02/2022,Graubünden,Poland,7373
01/02/2022,Graubünden,Hungary,433
01/02/2022,Graubünden,Belarus,98
01/02/2022,Graubünden,Bulgaria,451
01/02/2022,Graubünden,Malta,175
01/02/2022,Graubünden,Cyprus,409
01/02/2022,Graubünden,Chile,57
01/02/2022,Graubünden,United States,7212
01/02/2022,Graubünden,Canada,963
01/02/2022,Graubünden,Mexico,217
01/02/2022,Graubünden,Brazil,4251
01/02/2022,Graubünden,Argentina,85
01/02/2022,Graubünden,"Central America, Caribbean",0
01/02/2022,Graubünden,Other South American countries,95
01/02/2022,Graubünden,Other Central American countries,236
01/02/2022,Graubünden,Egypt,12
01/02/2022,Graubünden,Other North African countries,315
01/02/2022,Graubünden,South Africa,98
01/02/2022,Graubünden,Other African countries,175
01/02/2022,Graubünden,Bahrain,53
01/02/2022,Graubünden,Israel,1599
01/02/2022,Graubünden,India,308
01/02/2022,Graubünden,Japan,91
01/02/2022,Graubünden,Other South-East Asian countries,303
01/02/2022,Graubünden,Qatar,266
01/02/2022,Graubünden,Kuwait,243
01/02/2022,Graubünden,Australia,530
01/02/2022,Graubünden,"Australia, New Zealand, Oceania",0
01/02/2022,Graubünden,China,97
01/02/2022,Graubünden,Gulf States,0
01/02/2022,Graubünden,Hong Kong,242
01/02/2022,Graubünden,Indonesia,25
01/02/2022,Graubünden,South Korea,55
01/02/2022,Graubünden,Malaysia,168
01/02/2022,Graubünden,Philippines,14
01/02/2022,Graubünden,"New Zealand, Oceania",183
01/02/2022,Graubünden,Singapore,409
01/02/2022,Graubünden,Oman,3
01/02/2022,Graubünden,Taiwan (Chinese Taipei),56
01/02/2022,Graubünden,Thailand,220
01/02/2022,Graubünden,Other West Asian countries,118
01/02/2022,Graubünden,Estonia,532
01/02/2022,Graubünden,Latvia,254
01/02/2022,Graubünden,Lithuania,281
01/02/2022,Graubünden,Saudi Arabia,198
01/02/2022,Graubünden,United Arab Emirates,1184
01/02/2022,Graubünden,Serbia and Montenegro,0
01/02/2022,Graubünden,Croatia,438
01/02/2022,Graubünden,Romania,915
01/02/2022,Graubünden,Russia,1966
01/02/2022,Graubünden,Slovakia,409
01/02/2022,Graubünden,Slovenia,371
01/02/2022,Graubünden,Czechia,3024
01/02/2022,Graubünden,Ukraine,1015
01/02/2022,Graubünden,Serbia,194
01/02/2022,Eastern Switzerland,Switzerland,90045
01/02/2022,Eastern Switzerland,Baltic States,0
01/02/2022,Eastern Switzerland,Germany,14796
01/02/2022,Eastern Switzerland,France,1077
01/02/2022,Eastern Switzerland,Italy,1552
01/02/2022,Eastern Switzerland,Austria,1688
01/02/2022,Eastern Switzerland,United Kingdom,1020
01/02/2022,Eastern Switzerland,Irland,91
01/02/2022,Eastern Switzerland,Netherlands,1994
01/02/2022,Eastern Switzerland,Belgium,445
01/02/2022,Eastern Switzerland,Luxembourg,343
01/02/2022,Eastern Switzerland,Denmark,192
01/02/2022,Eastern Switzerland,Sweden,149
01/02/2022,Eastern Switzerland,Norway,59
01/02/2022,Eastern Switzerland,Finland,62
01/02/2022,Eastern Switzerland,Spain,262
01/02/2022,Eastern Switzerland,Portugal,62
01/02/2022,Eastern Switzerland,Greece,57
01/02/2022,Eastern Switzerland,Turkey,93
01/02/2022,Eastern Switzerland,Other European countries,317
01/02/2022,Eastern Switzerland,Liechtenstein,232
01/02/2022,Eastern Switzerland,Iceland,0
01/02/2022,Eastern Switzerland,Poland,353
01/02/2022,Eastern Switzerland,Hungary,193
01/02/2022,Eastern Switzerland,Belarus,45
01/02/2022,Eastern Switzerland,Bulgaria,35
01/02/2022,Eastern Switzerland,Malta,0
01/02/2022,Eastern Switzerland,Cyprus,40
01/02/2022,Eastern Switzerland,Chile,6
01/02/2022,Eastern Switzerland,United States,567
01/02/2022,Eastern Switzerland,Canada,79
01/02/2022,Eastern Switzerland,Mexico,21
01/02/2022,Eastern Switzerland,Brazil,97
01/02/2022,Eastern Switzerland,Argentina,21
01/02/2022,Eastern Switzerland,"Central America, Caribbean",0
01/02/2022,Eastern Switzerland,Other South American countries,15
